video_id,item_type,upload_type,first_level_category_name,second_level_category_name,third_level_category_name,fourth_level_category_name
7529,0,14,34,69,284,32
53827,0,24,35,224,284,32
38796,0,14,17,206,284,32
25630,0,24,33,245,284,32
10290,0,14,19,163,284,32
28927,0,24,34,206,284,32
15158,0,24,1,54,384,32
68203,0,7,34,69,284,32
60138,0,7,5,90,120,44
7121,0,24,24,206,284,32
28725,0,13,24,206,284,32
2355,0,14,16,138,284,32
5313,0,18,19,206,284,32
53997,0,24,1,54,384,32
49167,0,24,33,245,284,32
8043,0,14,1,12,284,32
2728,0,14,25,131,195,32
19216,0,14,9,107,284,32
23106,0,24,10,184,284,32
11547,0,14,27,280,284,32
54282,0,14,0,41,52,32
10115,0,24,35,206,284,32
27257,0,23,33,245,284,32
21712,0,24,5,90,252,32
63136,1,28,21,206,284,32
18255,0,7,28,201,284,32
2515,0,14,9,107,284,32
9541,0,14,27,236,391,32
1145,0,14,22,191,284,32
34189,0,7,13,130,284,32
58048,0,7,17,206,284,32
23953,0,7,9,107,284,32
53593,0,7,10,37,284,32
31803,0,24,1,10,16,32
57968,0,19,1,178,344,32
54638,0,14,26,106,284,32
62043,0,14,26,123,284,32
8226,0,24,22,113,284,32
3407,0,23,25,131,110,32
4510,0,14,27,236,391,32
13847,0,19,17,221,284,32
14089,0,24,22,113,284,32
17882,0,18,22,150,284,32
41823,0,24,24,206,284,32
12760,0,14,22,153,284,32
10949,0,14,33,139,284,32
30645,0,15,14,19,63,32
31878,0,7,33,139,284,32
34764,0,14,27,236,391,32
18214,0,23,33,245,284,32
8237,0,19,36,206,284,32
29705,0,13,9,200,153,32
31364,0,13,27,206,284,32
29852,0,7,21,23,284,32
64196,0,14,21,23,284,32
59750,0,7,24,206,284,32
54601,0,14,34,69,284,32
56584,0,14,31,82,284,32
4812,0,29,19,164,284,32
11107,0,7,27,236,391,32
67588,0,14,1,178,344,32
36869,0,29,32,126,284,32
43361,0,14,33,139,284,32
29527,0,7,17,206,284,32
52904,0,13,34,69,267,32
3647,0,19,13,127,284,32
48063,0,14,9,107,284,32
24011,0,24,3,206,284,32
33971,0,14,29,68,309,32
24474,0,24,13,127,284,32
50242,0,7,9,107,284,32
29848,0,14,21,48,244,32
35078,0,7,1,12,284,32
17184,0,14,15,206,284,32
746,0,7,35,224,284,32
51307,0,7,13,127,284,32
56052,0,24,19,163,284,32
35953,0,13,33,245,284,32
40211,0,24,5,90,252,32
49387,0,7,23,89,284,32
66940,0,7,29,68,217,32
63086,0,7,21,23,284,32
4926,1,28,34,69,122,32
43063,0,7,26,225,284,32
38717,0,7,10,206,284,32
11632,0,19,33,139,284,32
50049,0,7,13,130,284,32
67330,0,29,21,42,11,32
62059,0,29,9,107,284,32
25963,0,29,9,107,284,32
67712,0,24,32,195,284,32
42133,0,24,32,187,24,32
20938,0,29,13,127,284,32
62173,1,28,2,14,284,32
9696,0,29,21,166,156,32
38127,0,23,10,206,284,32
31895,0,24,27,280,284,32
26644,0,14,12,206,284,32
66813,0,24,35,99,284,32
26217,0,24,32,157,358,32
58898,0,14,32,187,353,32
38018,0,14,17,206,284,32
59306,0,29,9,107,284,32
49764,0,14,9,107,284,32
54566,0,7,10,184,284,32
16367,0,14,2,145,3,32
33262,0,24,25,131,110,32
46033,0,14,33,245,284,32
52735,0,7,9,107,284,32
51811,0,4,21,206,284,32
48342,0,24,35,224,284,32
68138,0,7,1,54,131,32
9791,0,29,22,206,284,32
23912,0,7,33,245,284,32
23372,0,7,22,113,284,32
40840,0,14,34,69,284,32
38711,0,14,1,54,384,32
62855,0,19,33,245,284,32
7621,0,24,1,54,384,32
51274,0,24,34,206,284,32
44357,0,23,33,139,284,32
13880,0,21,5,90,252,32
52669,0,28,25,207,284,32
26852,0,29,9,107,284,32
15844,0,14,32,187,294,32
64640,0,24,33,139,284,32
59731,0,24,21,149,284,32
30850,0,7,17,206,284,32
17700,0,22,12,256,26,32
33417,0,7,35,224,284,32
36760,0,7,9,107,284,32
34152,0,24,11,92,125,32
58915,0,14,32,187,353,32
44054,0,24,1,101,284,32
13567,0,7,21,65,89,32
3295,0,7,24,206,284,32
57867,0,14,32,126,205,32
65786,0,7,21,65,284,32
50926,0,24,20,169,284,32
18494,0,24,32,187,294,32
19916,0,14,21,151,178,32
22263,0,7,14,19,63,32
1496,0,14,9,107,284,32
24436,0,24,21,48,244,32
67182,0,29,1,206,284,32
3458,0,24,25,131,110,32
31933,0,24,35,224,284,32
21974,0,19,33,245,284,32
22320,0,7,18,144,284,32
41970,0,14,1,206,284,32
9899,0,14,11,118,284,32
51706,0,24,24,206,284,32
61454,0,7,10,37,284,32
37160,0,14,22,206,284,32
30894,0,14,10,17,284,32
49745,0,14,13,127,284,32
46904,0,7,12,121,379,32
9669,0,15,1,12,284,32
42958,0,7,12,179,399,32
4822,0,14,4,206,284,32
23507,0,23,33,245,284,32
25997,0,29,1,54,131,32
65314,0,18,33,139,284,32
34694,0,7,33,139,284,32
60193,0,7,25,206,284,32
34695,0,24,21,65,89,32
22337,0,29,12,206,284,32
18265,0,24,24,206,284,32
57527,0,29,21,206,284,32
53687,0,7,9,107,284,32
46398,0,14,1,54,384,32
26409,0,14,21,65,89,32
17785,0,14,17,206,284,32
33594,0,14,12,219,291,32
10357,0,14,30,206,284,32
60074,0,29,30,46,284,32
27581,0,23,28,58,284,32
67747,0,24,26,225,284,32
36783,0,24,26,223,284,32
54029,0,13,25,131,387,32
39310,0,7,21,48,244,32
65457,0,14,1,54,384,32
42329,0,23,24,206,284,32
68471,0,24,2,206,284,32
7554,0,14,34,206,284,32
31914,0,24,32,187,353,32
53075,0,24,22,206,284,32
33755,0,7,2,145,0,32
47474,0,29,21,48,244,32
35037,0,24,26,123,284,32
45473,0,14,16,206,284,32
24407,0,29,1,54,384,32
47775,0,7,19,206,284,32
42436,0,15,27,180,386,32
23269,0,24,35,224,284,32
53607,0,29,9,107,284,32
1279,0,14,32,187,353,32
13827,0,7,17,143,284,32
1730,0,24,27,280,284,32
31678,0,15,1,54,384,32
67334,0,24,28,206,284,32
34693,0,14,24,206,284,32
26468,0,24,18,206,284,32
53678,0,7,9,107,284,32
29936,0,14,24,206,284,32
2292,0,7,33,139,284,32
4521,0,29,24,206,284,32
62733,0,7,21,65,89,32
16870,0,29,21,166,156,32
15947,0,7,21,65,89,32
60832,0,7,10,184,284,32
21124,0,29,27,180,332,32
45265,0,14,10,17,284,32
11350,0,7,21,65,89,32
45798,0,29,15,135,284,32
734,0,1,33,139,284,32
7929,0,7,19,206,284,32
44117,0,7,34,69,284,32
23471,0,14,9,107,284,32
42278,0,29,10,184,284,32
33217,0,7,13,127,284,32
8087,0,22,24,206,284,32
18227,0,7,17,206,284,32
26739,0,29,9,107,284,32
31347,0,14,30,71,284,32
21516,0,14,9,107,284,32
18086,0,7,21,206,284,32
15789,0,24,35,224,284,32
30977,0,29,32,254,238,32
695,0,7,9,107,284,32
28344,0,7,9,107,284,32
38184,0,24,33,139,284,32
37499,0,24,22,206,284,32
66160,0,14,4,154,284,32
4892,0,29,1,206,284,32
51474,0,19,21,166,368,32
46323,0,14,24,206,284,32
24384,0,7,21,78,257,32
38271,0,14,24,206,284,32
17290,0,7,21,65,89,32
50937,0,24,27,279,316,32
21321,0,21,26,106,284,32
40269,0,14,21,23,284,32
50265,0,24,33,139,284,32
59147,0,21,17,206,284,32
28145,0,14,21,48,284,32
50523,0,7,9,107,284,32
14740,0,14,24,206,284,32
57646,0,13,22,206,284,32
61310,0,19,31,202,281,32
39151,0,23,34,206,284,32
66330,0,23,33,139,284,32
50118,0,7,34,7,92,32
2447,0,7,13,130,284,32
43590,0,24,1,54,384,32
19981,0,14,10,206,284,32
9542,0,14,21,23,284,32
24861,0,5,34,69,267,32
36239,0,24,27,280,284,32
36104,0,14,21,65,302,32
3739,0,24,0,194,284,32
42433,0,23,25,131,387,32
13217,0,24,2,145,3,32
58710,0,14,12,206,284,32
58832,0,7,12,256,155,32
67624,0,13,27,180,247,32
67757,0,24,3,31,58,32
60550,0,14,25,131,293,32
50688,0,24,22,206,284,32
68163,0,24,13,206,284,32
50056,0,7,33,245,284,32
54228,0,23,25,131,110,32
43112,0,14,2,243,186,32
42831,0,7,34,69,267,32
43917,0,7,13,127,284,32
49409,0,14,10,273,284,32
10625,0,7,0,203,282,34
58839,0,7,25,207,284,32
40096,0,7,13,112,284,32
6012,0,7,13,127,284,32
43769,0,13,2,243,35,32
55030,0,14,9,200,284,32
64459,0,23,26,206,284,32
41022,0,24,25,131,62,32
61458,0,19,14,19,63,32
1981,0,14,13,206,284,32
42490,0,24,26,123,284,32
25879,0,14,7,206,284,32
52829,0,7,21,149,284,32
7102,0,24,26,106,284,32
32658,0,7,21,206,284,32
38859,0,7,19,163,284,32
31360,0,5,34,206,284,32
28625,0,7,34,69,322,32
36963,0,17,33,139,284,32
10167,0,24,10,206,284,32
27372,0,23,1,206,284,32
52570,0,13,22,22,351,32
35359,0,7,17,206,284,32
12060,0,7,2,145,3,32
56650,0,24,22,206,284,32
37104,0,7,17,143,284,32
62429,0,23,22,206,284,32
59010,0,7,17,206,284,32
2684,0,24,13,127,284,32
5252,0,24,27,280,284,32
31936,0,24,32,36,46,32
44128,0,13,33,245,284,32
56105,0,24,5,90,251,32
22677,0,7,34,69,284,32
29018,0,15,35,224,284,32
48866,0,14,3,31,68,32
7585,0,13,10,291,284,32
26678,0,24,10,184,284,32
29913,0,29,29,272,130,32
23504,0,23,25,207,284,32
28759,0,13,33,245,284,32
51558,0,7,33,139,284,32
19199,0,14,5,90,251,32
13561,0,24,21,206,284,32
65759,0,7,34,206,284,32
57751,0,24,3,206,284,32
26798,0,19,1,54,131,32
54732,0,24,27,206,284,32
124,0,14,22,206,284,32
23053,0,24,12,206,284,32
2029,0,15,22,113,284,32
32676,0,7,13,127,284,32
30998,0,14,21,65,89,32
15958,0,19,35,206,284,32
45344,0,29,21,166,156,32
33154,0,13,0,206,284,32
37812,0,7,17,143,284,32
44314,0,23,28,58,284,32
58237,0,24,25,131,273,32
69332,0,7,13,127,284,32
66968,0,24,25,131,110,32
14759,0,29,16,75,284,32
43024,0,23,33,139,284,32
31079,0,24,0,206,284,32
69365,0,14,34,206,284,32
59559,0,14,0,194,284,32
26399,0,14,1,206,284,32
66492,0,7,24,206,284,32
44942,0,24,2,206,284,32
65267,0,14,1,54,384,32
35089,0,14,1,54,131,32
2232,0,7,13,130,284,32
53381,0,7,21,65,89,32
21104,0,24,12,219,291,32
31468,0,24,0,203,55,32
62929,0,7,24,206,284,32
33309,0,28,25,131,110,32
52910,0,24,17,206,284,32
707,0,24,13,127,284,32
59291,0,24,25,131,287,32
26800,0,14,32,187,353,32
26412,0,19,1,206,284,32
51692,0,7,21,78,257,32
21024,0,14,24,206,284,32
68789,0,7,21,65,89,32
51656,0,7,9,107,284,32
10706,0,14,21,65,89,32
16734,0,24,13,127,284,32
3037,0,7,13,127,284,32
59972,0,14,27,236,391,32
62346,0,19,25,206,284,32
26452,0,7,12,121,259,32
29212,0,23,28,58,284,32
50596,0,14,33,139,284,32
46635,0,13,10,291,284,32
10309,0,7,34,69,122,32
35607,0,7,28,100,284,32
60727,0,23,25,131,387,32
40652,0,7,0,194,284,32
53691,0,7,33,139,284,32
49717,0,23,11,92,125,32
50861,0,23,25,207,284,32
32982,0,7,13,127,284,32
35845,0,7,27,180,332,32
27135,0,7,32,195,284,32
38797,0,7,21,206,284,32
49898,0,14,34,69,122,32
57251,0,7,13,130,284,32
15715,0,24,25,141,284,32
67974,0,24,14,206,284,32
61369,0,24,19,159,284,32
29842,0,4,24,206,284,32
18512,0,14,21,78,257,32
69390,0,24,14,19,341,32
54524,0,14,33,245,284,32
35998,0,14,26,223,304,32
21827,0,24,24,206,284,32
28854,0,23,33,245,284,32
19800,0,24,0,203,55,32
42283,0,14,22,206,284,32
6164,0,7,9,107,284,32
15113,0,19,8,30,284,32
22486,0,7,24,206,284,32
60726,0,14,22,85,301,32
9693,0,7,21,166,156,32
37346,0,24,13,127,284,32
23169,0,7,17,143,284,32
11776,0,7,21,65,89,32
47074,0,7,27,206,284,32
64903,0,29,36,205,138,32
18173,0,14,24,206,284,32
25113,0,24,24,206,284,32
22432,0,14,24,206,284,32
68095,0,13,24,206,284,32
56842,0,14,27,280,284,32
46900,0,14,21,214,284,32
63894,0,7,1,12,284,32
10326,0,7,9,107,284,32
37998,0,14,9,107,284,32
20275,0,14,12,219,284,32
39367,0,14,7,104,284,32
19690,0,7,9,107,284,32
54534,0,14,17,143,284,32
46340,0,19,26,106,284,32
32263,0,29,3,199,137,32
48325,0,19,1,12,284,32
57935,0,29,30,71,284,32
51345,0,14,28,100,284,32
36712,0,7,9,107,284,32
54225,0,19,3,31,68,32
65965,0,24,26,223,284,32
46322,0,24,32,187,294,32
6762,0,24,14,206,284,32
60725,0,22,22,206,284,32
39795,0,24,13,127,284,32
60201,0,18,33,245,284,32
43038,0,24,13,206,284,32
45368,0,7,24,206,284,32
50551,0,29,31,202,281,32
28731,0,14,21,65,89,32
5116,0,7,21,23,209,32
27557,0,24,25,131,273,32
15598,0,14,12,179,303,32
44080,0,13,33,245,284,32
9757,0,7,24,206,284,32
45757,0,14,36,205,283,42
54463,0,14,21,23,284,32
52907,0,24,34,206,284,32
60940,1,28,27,280,284,32
36857,0,19,21,206,284,32
8514,0,14,1,54,131,32
63135,1,28,27,236,391,32
52474,0,14,21,23,284,32
2687,0,24,10,184,284,32
42287,0,7,30,71,284,32
61126,0,14,29,206,284,32
13084,0,14,0,203,64,32
58817,0,23,25,206,284,32
8684,0,24,9,107,284,32
11765,0,14,2,206,284,32
43564,0,19,22,206,284,32
20010,0,29,12,256,26,32
38350,0,28,25,131,62,32
55914,0,7,21,206,284,32
26705,0,7,25,131,110,32
18946,0,24,21,78,257,32
60562,0,28,25,131,284,32
13228,0,7,1,54,131,32
61266,0,14,21,23,284,32
29022,0,24,28,58,284,32
33578,0,29,11,92,184,32
69311,0,7,21,149,284,32
21522,0,14,4,154,284,32
53415,0,7,1,54,131,32
19300,0,13,22,206,284,32
42305,0,7,25,206,284,32
25894,0,7,34,69,322,32
53570,0,14,17,206,284,32
13238,0,21,2,243,186,32
62097,0,14,27,206,284,32
49705,0,24,13,129,284,32
11227,0,24,32,187,294,32
10456,0,24,19,163,284,32
58060,0,29,1,206,284,32
1089,0,7,24,206,284,32
27123,0,7,21,206,284,32
54127,0,7,10,184,284,32
51024,0,29,20,140,284,32
499,0,14,29,272,130,32
19665,0,14,32,187,353,32
18977,0,14,16,284,284,32
61256,0,28,26,123,284,32
9371,0,24,22,22,376,32
8096,0,29,10,184,284,32
25459,0,24,13,112,284,32
65055,0,24,1,54,384,32
42274,0,19,18,144,284,32
55388,0,24,9,107,284,32
50398,0,29,29,272,130,32
12048,0,24,2,145,3,32
39330,0,29,29,272,130,32
16535,1,28,27,236,391,32
2738,0,29,2,243,318,32
41263,0,14,9,200,396,32
56194,0,23,33,139,284,32
32269,0,23,22,206,284,32
32504,0,24,16,137,284,32
7754,0,24,10,291,284,32
29620,0,14,1,54,384,32
20962,0,13,27,236,383,32
46374,0,14,1,54,384,32
2903,0,14,9,200,396,32
22317,0,24,21,65,89,32
18249,0,24,21,206,284,32
47785,0,29,24,206,284,32
8222,0,21,33,139,284,32
22654,0,13,12,256,155,32
2905,0,14,9,200,396,32
67161,0,24,21,166,368,32
42132,0,23,28,58,284,32
38809,0,24,32,36,46,32
47939,0,24,5,206,284,32
8650,0,29,31,202,281,32
10821,0,14,13,206,284,32
2178,0,14,27,236,284,32
20158,0,24,22,206,284,32
14617,0,24,13,130,284,32
64019,0,29,17,221,284,32
34885,0,24,10,206,284,32
50236,0,7,13,127,284,32
65166,0,18,17,143,284,32
23530,0,14,33,139,284,32
8938,0,7,1,54,384,32
58681,0,24,27,236,284,32
67603,0,29,15,239,314,32
65107,0,14,34,206,284,32
67621,0,29,15,239,314,32
28148,0,24,21,48,284,32
54344,0,13,33,139,284,32
56046,0,14,18,56,284,32
36499,0,29,19,163,284,32
65048,0,29,24,206,284,32
22938,0,19,25,131,387,32
9819,0,7,21,65,89,32
38611,0,7,11,92,125,32
36295,0,24,1,206,284,32
5837,0,7,1,54,384,32
67847,0,14,24,206,284,32
23896,0,7,21,166,284,32
59627,0,14,21,65,89,32
37110,0,14,9,200,284,32
48001,0,14,1,206,284,32
33831,0,23,22,206,284,32
35978,0,14,22,206,284,32
9711,0,7,21,65,89,32
1560,0,29,13,127,284,32
40268,0,18,26,206,284,32
25294,0,29,31,142,95,32
6944,0,24,21,78,257,32
34157,0,13,13,127,284,32
25877,0,24,0,203,55,32
42109,0,24,21,65,89,32
53845,0,23,34,206,284,32
33973,0,14,28,100,284,32
19148,0,5,11,92,125,32
23733,0,29,34,277,284,32
36036,0,13,27,236,391,32
990,0,14,22,62,284,32
57733,0,23,33,139,284,32
60097,0,24,35,99,284,32
28752,0,29,32,187,294,32
48764,0,7,1,178,344,32
1924,0,14,17,206,284,32
49291,0,29,1,54,384,32
45256,0,7,33,139,284,32
53310,0,13,25,131,273,32
65719,0,7,17,143,284,32
65826,0,24,22,113,284,32
36530,0,13,33,245,284,32
23267,0,24,35,99,284,32
15482,0,7,2,206,284,32
10775,0,29,22,44,196,32
68470,0,19,2,243,186,32
4848,0,19,10,206,284,32
54677,0,29,17,206,284,32
17799,0,14,17,206,284,32
46913,0,19,22,113,284,32
46853,0,28,17,143,284,32
69427,0,24,34,69,284,32
26761,0,15,25,141,284,32
26335,0,15,35,224,284,32
29417,0,14,27,236,383,32
19053,0,21,27,236,248,32
14950,0,24,33,139,284,32
228,0,14,2,145,3,32
3425,0,24,17,206,284,32
7114,0,24,19,206,284,32
38227,0,24,5,206,284,32
63154,1,28,28,58,284,32
36775,0,29,29,272,130,32
67164,0,29,21,166,156,32
46886,0,14,19,162,284,32
3534,0,24,32,206,284,32
12551,0,15,22,150,284,32
2711,0,29,5,90,251,32
7604,0,14,27,236,391,32
16132,0,14,10,184,284,32
45766,0,13,11,92,184,32
60516,0,24,17,206,284,32
23562,0,7,9,107,284,32
35255,0,14,21,65,89,32
66464,0,24,24,206,284,32
68115,0,21,33,245,284,32
35636,0,24,21,23,284,32
21825,0,29,19,206,284,32
49334,0,14,12,121,284,32
36902,0,29,15,239,284,32
49083,0,14,9,107,284,32
57536,0,7,27,236,391,32
59495,0,7,33,139,284,32
44752,0,14,12,256,210,32
60054,0,24,27,280,284,32
62441,0,24,25,131,387,32
52797,0,23,0,206,284,32
51157,0,24,11,92,284,32
41063,0,14,24,206,284,32
39346,0,24,21,65,89,32
67185,0,14,21,166,368,32
32722,0,7,11,92,184,32
45763,0,14,25,131,374,32
50776,0,23,33,139,284,32
26020,0,7,1,54,384,32
39127,0,14,9,107,284,32
27330,0,7,1,54,384,32
66751,0,29,29,206,284,32
30872,0,14,2,145,3,32
10701,0,14,21,65,89,32
56242,0,14,10,291,284,32
57677,1,28,21,65,89,32
65181,0,23,33,245,284,32
67363,0,13,34,206,284,32
53948,0,14,9,107,284,32
1014,0,24,33,245,284,32
58381,0,29,3,199,18,32
4253,0,29,13,128,284,32
28822,0,15,17,143,284,32
52994,1,28,27,236,391,32
3561,0,14,24,206,284,32
10188,0,19,25,131,387,32
3741,0,29,2,145,3,32
11558,0,29,13,127,284,32
64331,0,24,27,181,284,32
11363,0,7,21,149,284,32
42893,0,29,29,272,130,32
24429,0,7,21,48,244,32
26714,0,14,5,270,250,32
13721,0,14,12,121,259,32
10884,0,24,1,206,284,32
32346,0,24,24,206,284,32
52260,0,14,22,62,284,32
39150,0,14,2,206,284,32
20588,0,29,31,202,281,32
65845,0,14,13,127,284,32
6014,0,14,9,200,284,32
40612,0,14,24,206,284,32
19852,0,14,1,54,131,32
35614,0,29,30,71,284,32
14558,0,7,33,139,284,32
31862,0,29,29,272,130,32
49038,0,29,29,272,130,32
68737,0,29,1,54,131,32
64627,0,24,10,184,284,32
63509,0,7,27,181,284,32
49719,0,19,35,224,284,32
7539,0,24,9,107,284,32
65889,0,7,12,121,284,32
65394,0,14,2,145,3,32
8227,0,14,26,123,284,32
66243,0,14,3,35,284,32
10260,0,14,0,203,55,32
69201,0,24,21,65,89,32
21400,0,7,26,123,284,32
19449,0,14,34,7,284,32
50556,0,13,33,245,284,32
4451,0,7,9,107,284,32
45744,0,7,25,131,273,32
38981,0,7,22,206,284,32
63188,0,7,21,65,284,32
13171,0,14,1,54,384,32
14026,0,24,33,245,284,32
13424,0,19,3,35,284,32
51956,0,22,5,90,251,32
13516,0,29,13,127,284,32
18,0,29,9,107,284,32
47974,0,24,33,139,284,32
15701,0,13,24,206,284,32
23026,0,14,21,166,156,32
24136,0,23,24,206,284,32
34020,1,28,32,206,284,32
63455,0,15,33,245,284,32
23012,0,7,21,65,89,32
29895,0,24,14,19,63,32
47784,0,29,27,236,284,32
2217,0,7,1,54,384,32
19807,0,24,1,206,284,32
47456,0,24,22,22,376,32
38057,0,24,25,131,110,32
7822,0,24,0,194,284,32
8441,0,14,17,143,284,32
44606,0,14,34,206,284,32
55644,0,7,1,54,384,32
23556,0,19,9,107,284,32
11433,0,14,9,200,284,32
58222,0,7,1,178,344,32
55352,0,29,2,145,3,32
28243,0,24,28,248,284,32
57094,0,7,5,206,284,32
10551,0,14,10,184,284,32
15791,0,19,26,206,284,32
33887,0,14,21,78,257,14
47790,0,14,27,206,284,32
61330,0,14,21,65,89,32
28858,0,14,17,143,284,32
48269,0,14,9,107,284,32
3209,0,24,17,143,284,32
2344,0,29,3,33,284,32
13185,0,14,1,206,284,32
8812,0,24,29,272,96,32
53816,0,14,17,143,284,32
40631,0,24,13,127,284,32
51,0,29,32,126,216,32
17879,0,24,24,206,284,32
59503,0,14,24,206,284,32
50597,0,7,13,127,284,32
38536,0,7,24,206,284,32
5827,0,24,9,200,284,32
68607,0,14,9,107,284,32
2951,0,14,24,206,284,32
42573,0,14,25,131,62,32
50746,0,7,31,202,281,32
20186,0,23,33,139,284,32
26188,0,24,32,36,46,32
7301,0,14,1,54,384,32
31054,0,7,25,131,195,32
18430,0,24,27,236,284,32
40445,0,24,24,206,284,32
47079,0,19,10,291,284,32
52494,0,14,33,139,284,32
51653,0,14,1,206,284,32
69622,0,24,19,206,284,32
62881,0,29,17,206,284,32
51703,0,24,17,143,284,32
52242,0,14,9,107,284,32
42015,0,13,11,92,124,32
68296,0,14,21,65,89,32
45242,0,13,0,41,56,32
36403,0,19,3,31,68,32
58051,0,24,21,78,257,32
34405,0,14,33,139,284,32
32992,0,24,27,206,284,32
55114,0,14,21,206,284,32
6781,0,24,22,189,284,32
13746,0,24,13,112,284,32
22004,0,7,28,58,284,32
48261,0,7,13,130,284,32
14745,0,13,22,206,284,32
36134,0,29,9,107,284,32
1809,0,29,28,206,284,32
40006,0,14,27,236,383,32
9277,0,14,24,206,284,32
28765,0,14,27,236,391,32
50818,0,7,11,92,284,32
23547,0,7,9,200,25,32
3684,0,7,32,36,46,32
30115,0,15,22,206,284,32
5854,0,7,21,166,156,32
52382,0,29,21,23,284,32
39440,0,24,33,139,284,32
3208,0,24,14,19,63,32
50488,0,7,24,206,284,32
7738,0,24,24,206,284,32
57046,0,14,13,127,284,32
107,0,14,33,197,284,32
58585,0,24,34,69,122,32
10197,0,24,18,96,284,32
1770,0,14,21,23,284,32
67559,0,14,0,203,282,36
25088,0,18,33,245,284,32
67169,0,7,21,65,89,32
23899,0,24,34,206,284,32
33735,0,24,22,22,171,32
50867,0,17,33,245,284,32
24565,0,7,27,180,390,32
34139,0,14,21,166,284,32
35969,0,29,25,131,387,32
52821,0,24,21,23,284,32
39975,0,24,35,224,284,32
47525,0,29,1,206,284,32
45764,0,14,24,206,284,32
40732,0,7,1,54,384,32
18371,0,24,0,194,284,32
14361,0,29,0,41,52,32
296,0,29,13,127,284,32
45695,0,14,1,12,284,32
22215,0,13,36,205,159,32
22196,0,24,35,224,284,32
3324,0,14,21,206,284,32
22120,0,14,33,139,284,32
10928,0,24,8,30,284,32
40651,0,24,8,30,284,32
23548,0,7,34,69,284,32
39203,0,24,1,54,384,32
64118,0,14,24,206,284,32
68484,0,18,33,139,284,32
68372,0,7,25,131,110,32
14875,0,7,0,203,282,34
18245,0,7,33,139,284,32
65057,0,14,24,206,284,32
52599,0,24,23,81,284,32
7115,0,24,0,203,55,32
6452,0,24,33,245,284,32
40237,0,14,26,225,284,32
24690,0,29,21,149,284,32
41550,0,7,9,107,284,32
34746,0,14,9,107,284,32
39438,0,24,24,206,284,32
54331,0,24,19,206,284,32
11293,0,7,33,245,284,32
41227,0,24,25,131,284,32
31640,0,14,13,127,284,32
594,0,7,21,206,284,32
28351,0,24,24,206,284,32
51564,0,24,12,206,284,32
5968,0,24,25,131,284,32
69678,0,14,2,206,284,32
57492,0,24,34,206,284,32
34659,0,29,13,127,284,32
55347,0,13,33,245,284,32
44990,0,24,33,139,284,32
3770,0,13,27,236,248,32
13574,0,14,33,139,284,32
44688,0,13,27,236,391,32
65051,0,14,1,54,384,32
58561,0,29,1,206,284,32
39958,0,7,35,224,284,32
49321,0,14,22,206,284,32
69151,0,23,33,245,284,32
18217,0,29,1,206,284,32
67571,0,14,1,206,284,32
955,0,24,27,236,391,32
1099,0,24,24,206,284,32
18461,0,29,3,31,58,32
53458,0,7,21,23,284,32
25470,0,14,21,23,284,32
68112,0,7,21,23,284,32
21957,0,24,13,127,284,32
69233,0,24,34,69,284,32
62569,0,24,10,37,284,32
24086,0,29,1,54,131,32
8591,0,29,21,23,284,32
44410,0,13,34,69,267,32
10242,0,7,24,206,284,32
15258,0,24,33,245,284,32
35183,0,7,21,149,284,32
40629,0,14,24,206,284,32
44072,0,28,25,131,284,32
12475,0,24,5,90,251,32
51648,0,24,33,139,284,32
32925,0,7,28,206,284,32
50344,0,7,35,224,284,32
34543,0,15,10,184,284,32
66781,0,24,33,245,284,32
66795,0,29,3,35,284,32
473,0,7,21,65,89,32
28690,0,15,17,143,284,32
22172,0,14,33,139,284,32
17253,0,24,21,23,284,32
24926,0,24,19,163,284,32
44764,0,14,2,243,258,29
27398,0,29,17,206,284,32
18270,0,14,17,143,284,32
66784,0,24,24,206,284,32
52140,0,7,22,206,284,32
34535,0,24,1,206,284,32
284,0,24,10,184,284,32
65303,0,7,10,5,284,32
16366,0,29,9,200,373,32
7681,0,14,21,23,284,32
52380,0,29,17,206,284,32
14842,0,23,22,206,284,32
11438,0,24,5,90,252,32
59013,0,13,15,260,388,32
54722,0,14,21,23,284,32
56040,0,24,27,180,390,32
58049,0,24,35,224,284,32
7927,0,7,21,65,89,32
7870,0,14,11,103,284,32
11640,0,14,27,236,391,32
28817,0,29,3,206,284,32
3945,0,14,13,127,284,32
26778,0,7,21,42,330,32
60876,0,24,27,206,284,32
42464,0,19,22,85,113,32
42002,0,14,2,243,318,32
54876,0,29,17,206,284,32
54767,0,13,24,206,284,32
34391,0,23,5,90,251,32
43364,0,23,28,206,284,32
60750,0,14,21,23,284,32
60181,0,24,35,224,284,32
14897,0,14,12,206,284,32
20744,0,14,27,234,284,32
22333,0,29,21,166,156,32
65287,0,14,36,205,159,32
54900,0,24,19,163,284,32
49341,0,24,22,206,284,32
43362,0,14,12,256,324,32
31880,0,14,27,236,391,32
49892,0,24,11,92,184,32
48954,0,14,34,69,284,32
47685,0,14,21,65,89,32
54283,0,7,19,163,284,32
30940,0,24,28,249,284,32
32912,0,24,2,145,3,32
6714,0,7,10,184,284,32
24655,0,29,17,143,284,32
39973,0,29,21,78,257,32
65837,0,1,2,145,3,32
39476,0,14,12,121,284,32
18843,0,13,21,42,182,32
68778,0,24,32,187,294,32
26762,0,7,1,54,384,32
68960,0,29,21,23,284,32
61374,0,29,12,219,291,32
50564,0,14,31,202,281,32
